1723696331387,1.76468,24.3389
1723696331585,1.33905,24.2222
1723696331967,0.287727,24.4733
1723696332166,0.204193,24.3932
1723696332550,0.193813,24.481
1723696333130,1.96251,24.5892
1723696333522,2.54624,24.8022
1723696333718,2.02963,24.5932
1723696334111,1.86367,24.5757
1723696334311,1.68735,24.5219
1723696334710,1.14118,24.5525
1723696334907,-0.749569,24.5561
1723696335305,-1.76005,24.6467
1723696335501,-3.82458,24.5899
1723696335899,-5.12659,24.7105
1723696336091,-7.92873,24.7304
1723696336485,-9.17359,24.7774
1723696336679,-11.7254,24.7795
1723696337059,-12.7779,24.7991
1723696337258,-13.7936,24.8042
1723696337650,-13.5928,24.9293
1723696338229,-11.6917,24.8144
1723696338621,-8.11179,24.9853
1723696338812,-5.85908,24.9017
1723696339207,-4.76879,24.9043
1723696339406,-2.28451,25.073
1723696339793,-1.19487,25.124
1723696339989,0.804313,25.3094
1723696340393,2.22567,25.311
1723696340598,6.36198,25.167
1723696340995,8.40949,25.1878
1723696341205,13.0244,25.1104
1723696341596,15.5446,25.2171
1723696341785,21.248,25.1427
1723696342172,24.3243,25.3063
1723696342367,31.3315,25.3129
1723696342753,34.7077,25.1658
1723696343334,42.0371,25.1895
1723696343917,52.3866,25.3476
1723696344328,60.025,25.336
1723696344519,64.1666,25.2854
1723696344905,65.2154,25.3976
1723696345097,67.0984,25.3604
1723696345482,67.0484,25.4036
1723696345678,67.776,25.407
1723696346067,67.5989,25.6389
1723696346270,68.1346,25.5079
1723696346658,67.8247,25.5107
1723696347229,67.729,25.6804
1723696347615,66.3286,25.7675
1723696347809,65.6207,25.6067
1723696348187,65.1408,25.6008
1723696348385,64.782,25.687
1723696348775,64.3421,25.5399
1723696348971,63.9028,25.6154
1723696349369,63.2018,25.6121
1723696349559,62.5664,25.6345
1723696349943,61.6717,25.7624
1723696350543,61.4274,25.8413
1723696351119,61.7543,25.9079
1723696351515,61.8007,25.8889
1723696351715,61.8951,26.0862
1723696352124,61.0955,26.1949
1723696352318,60.9362,26.1382
1723696352716,60.3456,26.2485
1723696352916,59.8573,26.2448
1723696353306,58.9324,26.2501
1723696353497,58.5409,26.1628
1723696353895,57.8775,26.0966
1723696354089,57.2829,26.1852
1723696354480,56.2922,26.1592
1723696354673,55.4405,26.0375
1723696355063,54.6304,26.1786
1723696355265,54.1154,26.1895
1723696355646,52.1857,26.2437
1723696356237,54.1493,26.1133
1723696356823,53.3782,26.1965
1723696357218,52.7629,26.3055
1723696357415,51.8205,26.1675
1723696357810,50.676,26.1583
1723696357997,49.6324,26.1919
1723696358401,48.9691,26.2256
1723696358601,49.5665,26.4176
1723696358988,47.6958,26.4461
1723696359187,47.6708,26.4712
1723696359576,46.6605,26.4607
1723696359765,45.8069,26.5986
1723696360156,44.953,26.7194
1723696360738,44.2291,26.7128
1723696361112,43.7205,26.7327
1723696361306,43.0565,26.9435
1723696361688,42.2383,27.0192
1723696361880,41.485,27.1066
1723696362270,40.6151,27.0385
1723696362463,39.8601,27.0429
1723696362853,38.9418,27.1183
1723696363054,38.1076,26.9197
1723696363431,37.2985,26.9077
1723696363820,36.4452,26.9166
1723696364012,35.6721,26.8847
1723696364412,34.8431,26.8639
1723696364601,34.2047,26.7459
1723696364988,33.4299,26.7223
1723696365181,32.7088,26.696
1723696365568,31.8993,26.6336
1723696365764,31.3164,26.9073
1723696366153,30.5067,26.8303
1723696366353,29.8279,26.9023
1723696366760,29.0748,26.9153
1723696366961,28.5525,27.0822
1723696367351,27.887,26.9494
1723696367931,27.4128,26.6761
1723696368327,26.9215,26.4975
1723696368521,26.3865,26.4873
1723696368912,25.6483,26.3023
1723696369100,25.0233,26.4456
1723696369479,24.2249,26.4486
1723696369675,23.3361,26.4785
1723696370074,22.5366,26.4548
1723696370275,21.838,26.5837
1723696370665,21.1744,26.4752
1723696370866,20.5629,26.5079
1723696371249,19.8491,26.5683
1723696371630,19.2235,26.6226
1723696371828,18.6075,26.605
1723696372224,18.0086,26.748
1723696372418,17.4154,26.8641
1723696372796,16.7473,26.9606
1723696372990,15.9303,26.9
1723696373379,15.2887,26.9798
1723696373572,14.7832,27.0078
1723696373963,14.1196,27.1674
1723696374163,13.6688,27.2757
1723696374544,13.0832,27.4057
1723696375131,12.4705,27.5362
1723696375520,12.2313,27.6392
1723696375714,11.8911,27.4755
1723696376101,11.3114,27.5273
1723696376303,10.9664,27.347
1723696376723,10.4721,27.3833
1723696376922,10.0341,27.3881
1723696377315,9.49484,27.3786
1723696377516,9.1051,27.376
1723696377910,8.63933,27.4055
1723696378108,8.35598,27.2852
1723696378496,7.95311,27.0638
1723696378689,7.71369,27.228
1723696379070,7.14749,27.2743
