Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
6.691828125,0.05089416504,1.964963837,9.538614349
6.701858125,0.05777984619,1.975292358,9.523196411
6.711889125,0.05538482666,1.968256989,9.537865906
6.721920125,0.06077362061,1.96930481,9.550439758
6.731950125,0.05194198608,1.970352631,9.531129913
6.741981125,0.0636177063,1.977687378,9.538015594
6.752011125,0.06271957397,1.96930481,9.526938629
6.762042125,0.05388793945,1.980082397,9.536069641
6.772073125,0.05149291992,1.970951385,9.53621933
6.782103125,0.04745132446,1.978136444,9.531878357
6.792134125,0.05239105225,1.971400452,9.524094543
6.802165125,0.06092330933,1.961820374,9.519753571
6.812195125,0.05658233643,1.965562592,9.527238007
6.822226125,0.04445755005,1.981728973,9.541608124
6.832256125,0.05897735596,1.968406677,9.529483337
6.842287125,0.05613327026,1.975591736,9.533075867
6.852318125,0.05643264771,1.97155014,9.528285828
6.862348125,0.05448669434,1.988764343,9.53621933
6.872379125,0.04969665527,1.971101074,9.550739136
6.882409125,0.05463638306,1.979932709,9.531728668
6.892440125,0.06511459351,1.974543915,9.52798645
6.902471125,0.05074447632,1.966760101,9.523046722
6.912501125,0.06077362061,1.965412903,9.523196411
6.922532125,0.06152206421,1.98217804,9.52454361
6.932563125,0.05763015747,1.981579285,9.524992676
6.942593125,0.06391708374,1.973496094,9.526190186
6.952624125,0.07125183105,1.975741425,9.524842987
6.962654125,0.0643661499,1.977537689,9.538614349
6.972685125,0.06301895142,1.974693604,9.539811859
6.982716125,0.06631210327,1.969753876,9.542655945
6.992746125,0.05194198608,1.966610413,9.518556061
7.002777125,0.05703140259,1.979034576,9.525142365
7.012807125,0.06271957397,1.978735199,9.536369019
7.022838125,0.05164260864,1.964664459,9.539063416
7.032869125,0.06825805664,1.980381775,9.541907501
7.042899125,0.05718109131,1.986219635,9.527387695
7.052930125,0.05733078003,1.970053253,9.529034271
7.062961125,0.0470022583,1.970352631,9.536818085
7.072991125,0.05792953491,1.966011658,9.537117462
7.083022125,0.06496490479,1.974992981,9.536668396
7.093052125,0.05658233643,1.979184265,9.53038147
7.103083125,0.05508544922,1.976938934,9.53038147
7.113114125,0.05298980713,1.965113525,9.522897034
7.123144125,0.05284011841,1.970652008,9.525591431
7.133175125,0.05777984619,1.963317261,9.535470886
7.143205125,0.06481521606,1.964514771,9.524094543
7.153236125,0.05583389282,1.977986755,9.536818085
7.163267125,0.06077362061,1.980830841,9.522897034
7.173297125,0.05328918457,1.964814148,9.542955322
7.183328125,0.04984634399,1.974693604,9.530830536
7.193359125,0.04505630493,1.978136444,9.535620575
7.203389125,0.05358856201,1.966760101,9.536668396
7.213420125,0.06017486572,1.976040802,9.544751587
7.223450125,0.05313949585,1.978286133,9.535321198
7.233481125,0.06256988525,1.970801697,9.52798645
7.243512125,0.04445755005,1.965113525,9.523944855
7.253542125,0.05763015747,1.961820374,9.526489563
7.263573125,0.05658233643,1.966011658,9.533524933
7.273604125,0.05119354248,1.972448273,9.535470886
7.283634125,0.06601272583,1.968855743,9.541907501
7.293665125,0.06077362061,1.980531464,9.533524933
7.303695125,0.05478607178,1.969454498,9.538464661
7.313726125,0.05194198608,1.972448273,9.539811859
7.323757125,0.04490661621,1.977837067,9.518855438
7.333787125,0.04969665527,1.970801697,9.544003143
7.343818125,0.03936813354,1.963317261,9.528285828
7.353848125,0.05254074097,1.964514771,9.532776489
7.363879125,0.04760101318,1.970801697,9.538464661
7.373910125,0.06376739502,1.979483643,9.534273376
7.383940125,0.0672102356,1.972148895,9.530231781
7.393971125,0.043409729,1.977687378,9.525741119
7.404002125,0.04954696655,1.969753876,9.532327423
7.414031625,0.04954696655,1.974843292,9.529932404
7.424062625,0.05882766724,1.972597961,9.535171509
7.434092625,0.05628295898,1.973795471,9.539063416
7.444123625,0.05912704468,1.989812164,9.54669754
7.454154625,0.05104385376,1.971699829,9.53038147
7.464184625,0.05418731689,1.974843292,9.524393921
7.474215625,0.05598358154,1.975591736,9.53382431
7.484246625,0.05763015747,1.967957611,9.531878357
7.494276625,0.05403762817,1.979932709,9.538015594
7.504307625,0.05807922363,1.98681839,9.528285828
7.514337625,0.05673202515,1.985171814,9.532626801
7.524368625,0.05508544922,1.981429596,9.522447968
7.534399625,0.05403762817,1.980830841,9.534123688
7.544429625,0.03457809448,1.970502319,9.534273376
7.554460625,0.05837860107,1.98442337,9.53741684
7.564490625,0.04670288086,1.976190491,9.527238007
7.574521625,0.04580474854,1.964664459,9.524693298
7.584552625,0.05508544922,1.972448273,9.529034271
7.594582625,0.0520916748,1.976789246,9.532626801
7.604613625,0.05673202515,1.967209167,9.527238007
7.614644625,0.06885681152,1.963017883,9.547595673
7.624674625,0.04640350342,1.937870178,9.535919952
7.634705625,0.07065307617,1.976789246,9.53502182
7.644735625,0.06496490479,1.949994965,9.537865906
7.654766625,0.04864883423,1.938019867,9.550739136
7.664797625,0.06631210327,1.948647766,9.520202637
7.674827625,0.06122268677,1.944905548,9.542955322
7.684858625,0.06391708374,1.935026093,9.530680847
7.694888625,0.05643264771,1.941462708,9.535919952
7.704919625,0.06691085815,1.940414886,9.535919952
7.714950625,0.05418731689,1.964963837,9.519903259
7.724980625,0.05628295898,1.953288116,9.535321198
7.735011625,0.05089416504,1.969604187,9.536967773
7.745042625,0.06137237549,1.964514771,9.516610107
7.755072625,0.05014572144,1.977088623,9.530680847
7.765103625,0.05433700562,1.996548157,9.525142365
7.775133625,0.04939727783,1.99385376,9.531129913
7.785164625,0.04296066284,1.983225861,9.527387695
7.795195625,0.04685256958,2.008223877,9.541907501
7.805225625,0.04909790039,1.992955627,9.538464661
7.815256625,0.0513432312,2.005230103,9.545799408
7.825287625,0.04924758911,2.016157379,9.535321198
7.835317625,0.04924758911,2.014660492,9.527238007
7.845348625,0.04326004028,2.006876678,9.536518707
7.855378625,0.0549357605,1.994452515,9.525441742
7.865409625,0.05553451538,2.000739441,9.519005127
7.875440625,0.04505630493,1.98562088,9.530082092
7.885470625,0.03652404785,1.983225861,9.518406372
7.895501625,0.03981719971,1.971849518,9.516759796
7.905532625,0.05748046875,1.957629089,9.534423065
7.915562625,0.05254074097,1.971250763,9.511071625
7.925593625,0.04924758911,1.968855743,9.510023804
7.935623625,0.05882766724,1.942510529,9.509574738
7.945654625,0.06631210327,1.93996582,9.503287811
7.955685625,0.05763015747,1.954335938,9.507329407
7.965715625,0.06586303711,1.931134186,9.507928162
7.975746625,0.06735992432,1.929188232,9.519454193
7.985777625,0.06900650024,1.935175781,9.531279602
7.995807625,0.07319778442,1.927541656,9.52918396
8.005838625,0.07065307617,1.938468933,9.52918396
8.015868625,0.07140151978,1.941612396,9.520651703
8.025899625,0.08128097534,1.935774536,9.535171509
8.035930625,0.06571334839,1.942959595,9.554032288
8.045960625,0.07798782349,1.953886871,9.539512482
8.055991625,0.08143066406,1.95867691,9.548493805
8.066022625,0.07843688965,1.959275665,9.556427307
8.076052625,0.06511459351,1.961221619,9.554631042
8.086083625,0.07723937988,1.97394516,9.558972015
8.096113625,0.07140151978,1.980381775,9.556277618
8.106144625,0.06990463257,1.980232086,9.541308746
8.116175625,0.07379653931,1.99026123,9.549541626
8.126205625,0.06227050781,1.993554382,9.550888824
8.136236625,0.06601272583,2.005230103,9.555379486
8.146266625,0.07065307617,2.01016983,9.544751587
8.156297625,0.06152206421,2.005978546,9.543853455
8.166328625,0.05957611084,2.022593994,9.529633026
8.176358625,0.05418731689,2.018702087,9.540560303
8.186389625,0.0462538147,2.003284149,9.531578979
8.196420625,0.05643264771,2.030228119,9.503736877
8.206450625,0.0470022583,2.004182281,9.516610107
8.216481625,0.04685256958,1.994302826,9.538464661
8.226512625,0.03068618774,1.993404694,9.516610107
8.236542625,0.02978805542,1.975591736,9.520502014
8.246573625,0.02424957275,1.982926483,9.506880341
8.256603625,0.02589614868,1.960622864,9.512269135
8.266634625,0.02903961182,1.95987442,9.486822052
8.276665625,0.01691482544,1.959125977,9.485325165
8.286695625,0.009280700684,1.937121735,9.471703491
8.296726625,0.02395019531,1.953886871,9.449998627
8.306757625,0.01856140137,1.931882629,9.457183685
8.316787625,0.007634124756,1.93068512,9.469607849
8.326818625,0.03876937866,1.932032318,9.471404114
8.336848625,0.03053649902,1.934577026,9.48233139
8.346879625,0.0288899231,1.935774536,9.480235748
8.356910625,0.04610412598,1.928888855,9.496701508
8.366940625,0.04520599365,1.938319244,9.513316956
8.376971625,0.04041595459,1.924248505,9.518855438
8.387001625,0.03861968994,1.943258972,9.531429291
8.397032625,0.06556365967,1.957629089,9.516161041
8.407063625,0.05403762817,1.968256989,9.548793182
8.417093458,0.05269042969,1.966161346,9.562714233
8.427124458,0.05643264771,1.98217804,9.559720459
8.437155458,0.05463638306,1.972148895,9.5631633
8.447185458,0.05074447632,1.986968079,9.566905518
8.457216458,0.06301895142,2.007774811,9.558522949
8.467247458,0.07214996338,2.01016983,9.558223572
8.477277458,0.06631210327,2.011517029,9.570498047
8.487308458,0.06586303711,2.020648041,9.558522949
8.497338458,0.07544311523,2.044598236,9.565558319
8.507369458,0.06481521606,2.036365356,9.569450226
8.517400458,0.06855743408,2.030377808,9.541308746
8.527430458,0.07319778442,2.036964111,9.540560303
8.537461458,0.07514373779,2.031874695,9.530830536
8.547491458,0.0679586792,2.017953644,9.519603882
8.557522458,0.0636177063,2.02424057,9.518855438
8.567553458,0.07110214233,2.005978546,9.526639252
8.577583458,0.06032455444,1.994452515,9.539961548
8.587614458,0.06676116943,1.995650024,9.520502014
8.597645458,0.07095245361,2.000739441,9.526040497
8.607675458,0.06676116943,1.977238312,9.53621933
8.617706458,0.06271957397,1.969753876,9.525142365
8.627737458,0.07349716187,1.968256989,9.531728668
8.637767458,0.07634124756,1.95867691,9.529782715
8.647798458,0.07065307617,1.96571228,9.548643494
8.657828458,0.0679586792,1.970053253,9.554481354
8.667859458,0.06391708374,1.94236084,9.5525354
8.677890458,0.06182144165,1.944306793,9.546098785
8.687920458,0.07200027466,1.947899323,9.534423065
8.697951458,0.07918533325,1.954785004,9.543554077
8.707981458,0.07379653931,1.958377533,9.5525354
8.718012458,0.07110214233,1.953437805,9.533973999
8.728043458,0.0687071228,1.956132202,9.541159058
8.738073458,0.06661148071,1.973645782,9.549391937
8.748104458,0.05882766724,1.970053253,9.570647736
8.758135458,0.05149291992,1.986968079,9.570348358
8.768165458,0.05478607178,1.986219635,9.571695557
8.778196458,0.05358856201,1.98681839,9.563013611
8.788227458,0.05284011841,2.01600769,9.571096802
8.798257458,0.04969665527,2.008972321,9.569749603
8.808288458,0.05149291992,2.013013916,9.563462677
8.818318458,0.04116439819,2.027234344,9.562863922
8.828349458,0.0426612854,2.024989014,9.566157074
8.838380458,0.06212081909,2.01136734,9.568252716
8.848410458,0.04670288086,2.032922516,9.561816101
8.858441458,0.05044509888,2.016307068,9.556427307
8.868472458,0.04400848389,2.015708313,9.542206879
8.878502458,0.03921844482,2.006577301,9.529034271
8.888533458,0.04011657715,2.001787262,9.525142365
8.898563458,0.05523513794,1.997745667,9.516909485
8.908594458,0.06271957397,1.996997223,9.520202637
8.918625458,0.06496490479,1.990710297,9.506580963
8.928655458,0.05867797852,1.9880159,9.481732635
8.938686458,0.06900650024,1.97394516,9.487121429
8.948717458,0.05613327026,1.967059479,9.49520462
8.958747458,0.05478607178,1.958527222,9.511071625
8.968778458,0.07140151978,1.963017883,9.491911469
8.978808458,0.06256988525,1.953437805,9.514963531
8.988839458,0.06391708374,1.926793213,9.502539368
8.998870458,0.07604187012,1.921554108,9.513167267
9.008900458,0.06167175293,1.937271423,9.525292053
9.018931458,0.05792953491,1.907932434,9.522747345
9.028962458,0.05358856201,1.92245224,9.523944855
9.038992458,0.06376739502,1.926793213,9.511371002
9.049023458,0.05478607178,1.932631073,9.523944855
9.059054458,0.06167175293,1.92484726,9.535470886
9.069084458,0.05643264771,1.946851501,9.533225555
9.079115458,0.0715512085,1.951940918,9.541159058
9.089145458,0.07110214233,1.963167572,9.550140381
9.099176458,0.05269042969,1.973346405,9.567354584
9.109207458,0.06975494385,1.979483643,9.55837326
9.119237458,0.07065307617,2.003882904,9.540560303
9.129268458,0.07020401001,2.011966095,9.526489563
9.139299458,0.07005432129,2.016606445,9.545050964
9.149329458,0.0636177063,2.026186523,9.56660614
9.159360458,0.06481521606,2.030228119,9.558972015
9.169390458,0.05388793945,2.050885162,9.554481354
9.179421458,0.06122268677,2.044747925,9.554181976
9.189452458,0.07574249268,2.047891388,9.547595673
9.199482458,0.07035369873,2.065105591,9.530680847
9.209513458,0.06122268677,2.05238205,9.531129913
9.219544458,0.06391708374,2.05118454,9.541608124
9.229574458,0.06691085815,2.043550415,9.512418823
9.239605458,0.07065307617,2.048639832,9.530830536
9.249635458,0.05643264771,2.029629364,9.544302521
9.259666458,0.0520916748,2.02543808,9.529782715
9.269697458,0.0628692627,2.006128235,9.540410614
9.279727458,0.0470022583,2.009571075,9.505233765
9.289758458,0.05777984619,2.010469208,9.503736877
9.299789458,0.05029541016,1.974394226,9.514065399
9.309819458,0.04565505981,1.970652008,9.501341858
9.319850458,0.04610412598,1.978735199,9.497449951
9.329881458,0.05328918457,1.953886871,9.516011353
9.339911458,0.05254074097,1.955832825,9.493258667
9.349942458,0.05284011841,1.959425354,9.490713959
9.359972458,0.05298980713,1.941313019,9.534423065
9.370003458,0.04550537109,1.951342163,9.524244232
9.380034458,0.06735992432,1.93772049,9.503138123
9.390064458,0.0592767334,1.932032318,9.504036255
9.400095458,0.06047424316,1.943109283,9.518556061
9.410126458,0.05538482666,1.947599945,9.540260925
9.420156208,0.06601272583,1.927841034,9.531279602
9.430187208,0.06451583862,1.944755859,9.538314972
9.440217208,0.06152206421,1.952090607,9.535620575
9.450248208,0.06885681152,1.954635315,9.544452209
9.460279208,0.06960525513,1.966311035,9.542356567
9.470309208,0.06511459351,1.958078156,9.532776489
9.480340208,0.06661148071,1.957629089,9.527836761
9.490371208,0.06691085815,1.971999207,9.530830536
9.500401208,0.05703140259,1.979184265,9.541757812
9.510432208,0.05822891235,1.968855743,9.515861664
9.520463208,0.05194198608,2.000589752,9.512119446
9.530493208,0.06541397095,2.002535706,9.536967773
9.540524208,0.04819976807,1.993105316,9.517208862
9.550554208,0.04969665527,2.013612671,9.517208862
9.560585208,0.06631210327,2.008523254,9.530830536
9.570616208,0.07334747314,2.019151154,9.538314972
9.580646208,0.06586303711,2.041155396,9.534123688
9.590677208,0.05194198608,2.039359131,9.545050964
9.600708208,0.06945556641,2.033371582,9.538464661
9.610738208,0.07454498291,2.052232361,9.542206879
9.620769208,0.06706054688,2.019450531,9.533524933
9.630799208,0.04805007935,2.041604462,9.547745361
9.640830208,0.05224136353,2.018552399,9.53741684
9.650861208,0.05149291992,2.029479675,9.541757812
9.660891208,0.05328918457,2.018253021,9.532028046
9.670922208,0.05074447632,2.01136734,9.551786957
9.680953208,0.05613327026,1.985770569,9.530531158
9.690983208,0.04161346436,2.007475433,9.530680847
9.701014208,0.04819976807,1.973645782,9.546996918
9.711045208,0.04101470947,1.982028351,9.555379486
9.721075208,0.03727249146,1.978884888,9.558822327
9.731106208,0.03517684937,1.981429596,9.577982483
9.741137208,0.03697311401,1.964215393,9.547146606
9.751167208,0.04460723877,1.962419128,9.560468903
9.761198208,0.03817062378,1.950444031,9.548493805
9.771228208,0.03502716064,1.937870178,9.546098785
9.781259208,0.05957611084,1.952090607,9.539213104
9.791290208,0.0470022583,1.941013641,9.540111237
9.801320208,0.05224136353,1.942660217,9.531728668
9.811351208,0.05403762817,1.954335938,9.514813843
9.821382208,0.06511459351,1.949845276,9.519304504
9.831412208,0.06810836792,1.955982513,9.510323181
9.841443208,0.08068222046,1.955982513,9.50583252
9.851473208,0.07694000244,1.946103058,9.490264893
9.861504208,0.07574249268,1.952090607,9.503587189
9.871535208,0.07289840698,1.952689362,9.535321198
9.881565208,0.09475296021,1.974094849,9.516759796
9.891596208,0.09624984741,1.972148895,9.524393921
9.901627208,0.08921447754,1.97155014,9.516011353
9.911657208,0.06810836792,1.989662476,9.485474854
9.921688208,0.07409591675,1.980082397,9.500443726
9.931719208,0.07679031372,1.998793488,9.515262909
9.941749208,0.08292755127,2.015558624,9.478738861
9.951780208,0.09729766846,2.019151154,9.5034375
9.961810208,0.09131011963,2.029180298,9.490863647
9.971841208,0.09265731812,2.032024384,9.468410339
9.981872208,0.09011260986,2.036515045,9.450597382
9.991902208,0.07469467163,2.016606445,9.431886292
10.00193321,0.06810836792,2.030228119,9.457333374
10.01196421,0.08038284302,2.016905823,9.446406097
10.02199421,0.04595443726,2.031725006,9.43907135
10.03202521,0.05777984619,2.034419403,9.466913452
10.04205621,0.05418731689,2.018851776,9.483379211
10.05208621,0.05179229736,2.018702087,9.493707733
10.06211721,0.03233276367,2.026785278,9.506880341
10.07214721,0.02275268555,2.025737457,9.505383453
10.08217821,0.03382965088,2.015708313,9.501491547
10.09220921,0.02933898926,2.01376236,9.508676605
10.10223921,0.02380050659,1.991009674,9.500743103
10.11227021,0.01212478638,2.004182281,9.514215088
10.12230121,0.005688171387,2.007176056,9.51391571
10.13233121,0.006735992432,1.980830841,9.511371002
10.14236221,0.01347198486,1.985321503,9.50927536
10.15239321,0.01047821045,1.987267456,9.542805634
10.16242321,0.006735992432,1.981878662,9.573342133
10.17245421,0.01317260742,1.988165588,9.560917969
10.18248421,0.01586700439,1.980381775,9.573491821
10.19251521,0.005388793945,1.974843292,9.591903534
10.20254621,0.01122665405,1.971849518,9.586365051
10.21257621,0.03158432007,1.968855743,9.597292328
10.22260721,0.03203338623,1.959425354,9.588011627
10.23263821,0.02559677124,1.940564575,9.57124649
10.24266821,0.05643264771,1.947150879,9.601633301
10.25269921,0.07005432129,1.960473175,9.590556335
10.26273021,0.06212081909,1.946103058,9.580377502
10.27276021,0.07259902954,1.953437805,9.577832794
10.28279121,0.08502319336,1.973795471,9.58890976
10.29282121,0.08262817383,1.968855743,9.599088593
10.30285221,0.1101708984,1.973645782,9.58187439
10.31288321,0.1106199646,1.99026123,9.581425323
10.32291321,0.1050814819,1.980830841,9.584568787
10.33294421,0.1118174744,1.987417145,9.587562561
10.34297521,0.09999206543,2.00088913,9.557026062
10.35300521,0.09804611206,2.008373566,9.576186218
10.36303621,0.0940045166,2.005230103,9.569150848
10.37306721,0.08337661743,2.019450531,9.554181976
10.38309721,0.08666976929,2.015558624,9.54789505
10.39312821,0.08247848511,2.025587769,9.537716217
10.40315921,0.08187973022,2.036964111,9.525890808
10.41318921,0.0722996521,2.034419403,9.52095108
10.42322062,0.07454498291,2.031575317,9.502988434
10.43325062,0.06885681152,2.044448547,9.491013336
10.44328162,0.06750961304,2.06046524,9.525591431
10.45331262,0.05718109131,2.031575317,9.515861664
10.46334262,0.05523513794,2.048490143,9.523196411
10.47337362,0.04909790039,2.041305084,9.50583252
10.48340462,0.03382965088,2.03950882,9.497300262
10.49343462,0.03382965088,2.03007843,9.511371002
